,uuid,screen_name,created_at,followers,location,favorite,retweet,source,text
354,547ea273-72d1-11ed-b8da-5d69ef677c98,SappySealsBots,2022-12-03 05:21:25, 229,NA, 1, 0, AlohaBots.xyz," Sappy Seal #3610 bought for 0.68 ETH (870.06 USD) on Opensea via Blur  #SappySeals  

https://t.co/OHai6mHfKo https://t.co/CC4DpvIPYE"
355,42973315-72d1-11ed-b8da-5d69ef677c98,CryptoGlobalFin,2022-12-03 05:34:47, 149,Houston, TX, 0, 0, Twitter Web App
356,54886677-72d1-11ed-b8da-5d69ef677c98,rinaeka12500,2022-12-03 05:20:42, 49,NA, 0, 1077, rina eka," RT @BL3_EED: 🎉Hyped Free Mint Giveaway 🎉

🏆3x @DigiMiners_ WL

To enter:
- Follow @DigiMiners_ and @BL3_EED ♥️ 
- Like"
357,4a2f5261-72d1-11ed-b8da-5d69ef677c98,kinglionblue,2022-12-03 05:27:43, 2,NA, 0, 0, Twitter Web App, Check out this item on OpenSea https://t.co/YgTILKjdtV via @opensea
358,3ee4d971-72d1-11ed-b8da-5d69ef677c98,0xEthereumYoda,2022-12-03 05:39:30, 432,NA, 0, 0, Twitter Web App," #Ethereum price update: 

#ETH $1289.22 USD
#Bitcoin 0.07573578654259631 #BTC

Follow for recent ETH price updates… https://t.co/0iYEdBpIYm"
359,49bc9361-72d1-11ed-b8da-5d69ef677c98,Womanempowerm10,2022-12-03 05:29:48, 2887,NA, 0, 0, Twitter for Android," @pdGod_00 Project 10 price only 0.01
https://t.co/EWpqr3R5Sw https://t.co/tfGVhDa15F"
360,4de380c0-72d1-11ed-b8da-5d69ef677c98,GIToadzBot,2022-12-03 05:26:12, 146,Toadzverse, 0, 0, BotFrens.com, 0xBb936... bought G.I. Toadz #5749 for 0.02 ETH ($31)  #gitoadz https://t.co/Mpf6LuQEYh https://t.co/qNCaaclwj1
361,548495e1-72d1-11ed-b8da-5d69ef677c98,DaveLaw85160811,2022-12-03 05:20:51, 2,NA, 0, 52352, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
362,548be8f5-72d1-11ed-b8da-5d69ef677c98,RZNmoTXlGGgcR06,2022-12-03 05:20:10, 2,NA, 0, 52354, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
363,3b911a91-72d1-11ed-b8da-5d69ef677c98,WhaleAlertNFT,2022-12-03 05:40:06, 1699,NA, 4, 0, WhaleAlertNFT, Doodle #2692 sold for 7 ETH ($9
364,4a2bcff4-72d1-11ed-b8da-5d69ef677c98,Fluidliquidlife,2022-12-03 05:28:07, 2448,Eth, 5, 0, Twitter for Android, I was wondering sooo much
365,4a2bcff8-72d1-11ed-b8da-5d69ef677c98,Dakwarinka,2022-12-03 05:28:05, 46,Kano, Nigeria, 0, 151, Twitter for Android
366,514d86c2-72d1-11ed-b8da-5d69ef677c98,lifsign,2022-12-03 05:22:56, 796,서울, 0, 151, Twitter Web App," RT @tokenterminal: Top dapps and blockchains based on daily active users

Daily active users:
🥇@BNBCHAIN ~1.3m
🥈@0xPolygon ~348k 
🥉@ethereu…"
367,548be8f3-72d1-11ed-b8da-5d69ef677c98,ayohokiwin,2022-12-03 05:20:12, 1238,she/her, 0, 4881, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
368,46471bb3-72d1-11ed-b8da-5d69ef677c98,exchange_united,2022-12-03 05:31:47, 485,NA, 0, 0, Twitter Web App, You'll become addicted to repetition
369,51498f21-72d1-11ed-b8da-5d69ef677c98,rrtxtNEBujRkqOV,2022-12-03 05:23:32, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
370,54886675-72d1-11ed-b8da-5d69ef677c98,KerrWells5,2022-12-03 05:20:43, 0,NA, 0, 0, Twitter for Android, Why Ethereum Name Service Is Seeing a Spike in Domain Registrations #BinanceTTC $TTC #TechTrees
371,4a2f526b-72d1-11ed-b8da-5d69ef677c98,Divs_Hunter,2022-12-03 05:27:35, 208,Hamilton, Ontario, 0, 15, Twitter Web App
372,5482e832-72d1-11ed-b8da-5d69ef677c98,FernandesJoline,2022-12-03 05:21:03, 7,官方网址↑↑→→, 1, 0, Twitter Web App, Gregary Hopkin(s) Nicholas Crane Willie Moll #Ethereum #重庆 https://t.co/QacVIsQ4i3
373,4de8d7f4-72d1-11ed-b8da-5d69ef677c98,reynieldeniye,2022-12-03 05:25:40, 9,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
374,547e2d48-72d1-11ed-b8da-5d69ef677c98,LivePriceCrypto,2022-12-03 05:21:42, 4075,NA, 2, 0, vaiotapi," #Bitcoin Last Price $17017 #BTC 🚀
Weekly Indicators:
•Change since Monday 00h00(UTC): +3.56%
•MACD:
 -MACD Line: -3… https://t.co/rOAPACOC7x"
375,543c9062-72d1-11ed-b8da-5d69ef677c98,RockyBalberoni,2022-12-03 05:22:22, 5284,Portland, OR, 0, 16, Twitter for Android
376,3ee1f341-72d1-11ed-b8da-5d69ef677c98,bolehdongbigwin,2022-12-03 05:39:55, 347,NA, 3, 0, Twitter for Android, @GCryptoBen @Shibtoken @LunaGensArmy @NuRiFootBall_ @RichQuack @ethereum @solana @dogecoin @CoinMarketCap $QUACK #Crypto #NFT #NFTs
377,5149b637-72d1-11ed-b8da-5d69ef677c98,HemaGup67802925,2022-12-03 05:23:00, 29,NA, 0, 19, Twitter Web App," RT @coin_gabbar: #CoinGabbar Prediction:
#ETHEREUM(ETH)
CMP $1"
378,5139d7b5-72d1-11ed-b8da-5d69ef677c98,sungchandcity12,2022-12-03 05:24:16, 136,kwangya, 0, 4878, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
379,38d751c0-72d1-11ed-b8da-5d69ef677c98,ontidepa,2022-12-03 05:46:31, 4038,NA, 0, 1, Twitter Web App," RT @RENGASales: RENGA #4746 was purchased for 1.5 ETH
https://t.co/s9lxfvKUFX https://t.co/kKBVsQBnNt"
380,3efd1c66-72d1-11ed-b8da-5d69ef677c98,ruthani3,2022-12-03 05:36:44, 120,Los Angeles, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
381,543cde85-72d1-11ed-b8da-5d69ef677c98,dkepple60,2022-12-03 05:22:04, 688,Tiny Town, N. Dakota, 1, 0, MarketHive SocialPosting
382,46506a82-72d1-11ed-b8da-5d69ef677c98,0xEthereumYoda,2022-12-03 05:31:25, 432,NA, 0, 0, Twitter Web App," #Ethereum price update: 

#ETH $1289.82 USD
#Bitcoin 0.0757668053960543 #BTC

Follow for recent ETH price updates… https://t.co/VCxnNv4PA3"
383,4de380c8-72d1-11ed-b8da-5d69ef677c98,SAYCBot,2022-12-03 05:26:03, 359,WorldWide 🌎, 2, 0, Blockchain Twitter Bot," New Smart Ape Yacht Club Official Sale!
Price: 0.02Ξ ($20.66)
Buyer: LebowskiJeffrey20
SAYC #7003
#SmartApeYC… https://t.co/zUh6ZfBNRF"
384,54875501-72d1-11ed-b8da-5d69ef677c98,CameoPassBot,2022-12-03 05:20:50, 62,NA, 0, 0, VulcanAuth," Daydreamer #3516

Sold from 0x66...e25e to 0x7a...8b37 for 0.007Ξ ($9 USD)

https://t.co/LYW2VKsQoo https://t.co/6aAx2rigKM"
385,4a2937e0-72d1-11ed-b8da-5d69ef677c98,AnkitVo87713225,2022-12-03 05:28:18, 80,India, 0, 37, Twitter Web App, RT @Soorajksaju2: Currently
386,38dbbe90-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:46:11, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #93056 bought for 1.3Ξ (1
387,543c906a-72d1-11ed-b8da-5d69ef677c98,SAYCBot,2022-12-03 05:22:13, 359,WorldWide 🌎, 4, 0, Blockchain Twitter Bot," New Smart Ape Yacht Club Official Sale!
Price: 0.02Ξ ($28.41)
Buyer: DJCrusher
SAYC #9691
#SmartApeYC #SAYCFam… https://t.co/RSvauOcAL1"
388,4657e490-72d1-11ed-b8da-5d69ef677c98,Jesscruzarias5,2022-12-03 05:30:30, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
389,4de8d7f6-72d1-11ed-b8da-5d69ef677c98,Ace_Cyber_,2022-12-03 05:25:36, 1471,Statesville, NC, 1, 0, Twitter for iPhone
390,429648b3-72d1-11ed-b8da-5d69ef677c98,urrprecious_,2022-12-03 05:34:54, 147,NA, 0, 4876, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
391,38e27551-72d1-11ed-b8da-5d69ef677c98,CNewsia,2022-12-03 05:45:14, 85,NA, 0, 0, IFTTT, Ethereum Price To Reclaim $1
392,5136ca75-72d1-11ed-b8da-5d69ef677c98,Och_chii,2022-12-03 05:24:43, 419,Indonesia, 0, 1077, Twitter Web App," RT @BL3_EED: 🎉Hyped Free Mint Giveaway 🎉

🏆3x @DigiMiners_ WL

To enter:
- Follow @DigiMiners_ and @BL3_EED ♥️ 
- Like"
393,38e24e42-72d1-11ed-b8da-5d69ef677c98,BelemeLassinan,2022-12-03 05:45:20, 300,@Lw0369, 0, 0, Twitter Web App, Shannon #Ethereum Bertina #世界杯 Sunshine #AG捕鱼机 Lauren #世界杯买球  https://t.co/kgVCbTYLci
394,463d57b5-72d1-11ed-b8da-5d69ef677c98,Icebug19,2022-12-03 05:32:23, 348,Hamburg, Germany, 0, 19, Twitter for Android
395,548495e0-72d1-11ed-b8da-5d69ef677c98,CameoPassBot,2022-12-03 05:20:51, 62,NA, 0, 0, VulcanAuth," Daydreamer #4988

Sold from 0xc4...2d8e to 0x7a...8b37 for 0.0069Ξ ($8 USD)

https://t.co/rqp6qLMcPE https://t.co/rEqqdEgztF"
396,3b8c5fa3-72d1-11ed-b8da-5d69ef677c98,BNB_Tracker,2022-12-03 05:41:27, 342,NA, 0, 0, Twitter Web App," #BinanceCoin price update: $BNB

#BNB $291.59 USD

#Bitcoin 0.01713 BTC

#Ethereum 0.22617 ETH

#altcoin #crypto… https://t.co/GmlgodspqO"
397,42973310-72d1-11ed-b8da-5d69ef677c98,Iwapermanaputr1,2022-12-03 05:34:52, 269,NA, 0, 385, Twitter Web App, RT @Kleros_io: Most people know @Kleros as the pioneer decentralized court on Ethereum ⚖️
398,4a2910d4-72d1-11ed-b8da-5d69ef677c98,dafluv1,2022-12-03 05:28:23, 8,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
399,3b8c5fa2-72d1-11ed-b8da-5d69ef677c98,Cryptok1984,2022-12-03 05:41:27, 36,NA, 0, 17, Twitter for Android," RT @AltMasterRoshi: Aped this $ETP dip

Hearing Ethereum Pro Black is the real deal"
400,547e0630-72d1-11ed-b8da-5d69ef677c98,Umarfar43492206,2022-12-03 05:21:52, 0,NA, 0, 52351, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
401,548be8e0-72d1-11ed-b8da-5d69ef677c98,Godstim15Monday,2022-12-03 05:20:32, 4,NA, 0, 133, Twitter for Android, RT @AltcoinDailyio: Bitcoin or Ethereum? 🤔
402,3b8cd4d0-72d1-11ed-b8da-5d69ef677c98,girl_futuristic,2022-12-03 05:41:14, 227,NA, 4, 0, Twitter Web App, Look what I found! mystical #4 collectible https://t.co/TBazsJHDWV #rarible #ethereum #nonfungible #digitalasset #nft via @rarible
403,548b4ca0-72d1-11ed-b8da-5d69ef677c98,Boredy00tsACBot,2022-12-03 05:20:35, 150,NA, 0, 0, boto_io," BYAC #430 just sold for 0.0235Ξ!

Current FP: 0.023Ξ

🤖 DM FrensAutomator for a ✨FREE✨ sales bot for your collectio… https://t.co/L2T0NoGdPR"
404,463cbb72-72d1-11ed-b8da-5d69ef677c98,RafaelG37229557,2022-12-03 05:32:38, 6,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
405,3f013b14-72d1-11ed-b8da-5d69ef677c98,lucky_bwin,2022-12-03 05:36:30, 66,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK
406,4291b4d0-72d1-11ed-b8da-5d69ef677c98,eliot_tweheyo,2022-12-03 05:35:45, 9,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
407,51498f25-72d1-11ed-b8da-5d69ef677c98,KevinAl10180229,2022-12-03 05:23:23, 167,NA, 0, 5, Twitter for iPhone," RT @ETHPROBLACK: Irrefutable  evidence EPB is connect to Ethereum Pro
https://t.co/RXrjfZu7EZ 

https://t.co/kZSJz2vKhy"
408,5139d7bc-72d1-11ed-b8da-5d69ef677c98,6igwin,2022-12-03 05:24:07, 5549,Indonesia , 0, 4878, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
409,429d2685-72d1-11ed-b8da-5d69ef677c98,shtimseht,2022-12-03 05:33:30, 550,NA, 0, 4, Twitter Web App, RT @sassal0x: I don't need to do it
410,38e24e41-72d1-11ed-b8da-5d69ef677c98,QuillAudits,2022-12-03 05:45:23, 7267,Secure Your Web3 Product ➡️, 5, 1, Twitter Web App," Connect with us to increase the security and credibility of your #DeFi &amp; #NFT platform - 
https://t.co/vinGqrouXN… https://t.co/nMJPVk2mLd"
411,3ef2e335-72d1-11ed-b8da-5d69ef677c98,proekt912,2022-12-03 05:39:14, 15,NA, 0, 0, WordPress.com, Bitcoin Miners’ FTX Contagion Exposure May Amplify Industry Pain https://t.co/85py57kgSk
412,38d555f0-72d1-11ed-b8da-5d69ef677c98,911_eth,2022-12-03 05:46:33, 1176,People's Republic of China, 0, 14, Twitter for iPhone," RT @Hamany_A: ⬜️🤍⚪️ $BTCW ⚪️🤍⬜️

Launch:  4h ago!🚀
Holders: 104 👥
MC: $29.52k💰
Contract: Locked &amp; Renounced!💯
LP: LOCK🔒EXTENDED 3 months!
h…"
413,548be8e5-72d1-11ed-b8da-5d69ef677c98,desemberrrrrrrr,2022-12-03 05:20:25, 59,NA, 0, 4881, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
414,3b911a90-72d1-11ed-b8da-5d69ef677c98,proekt912,2022-12-03 05:40:07, 15,NA, 0, 0, WordPress.com, This AI chatbot is either an exploiter’s dream or their nightmare https://t.co/kcP576bLif
415,543d0596-72d1-11ed-b8da-5d69ef677c98,Jefry89380798,2022-12-03 05:22:01, 1,NA, 0, 52351, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
416,3b903031-72d1-11ed-b8da-5d69ef677c98,_bloombot,2022-12-03 05:40:31, 1161,NA, 0, 0, NFT Sales Bot by @Sweep_init," 278.eth 🔌
received an offer💰 from NFTinitcom_3Fb5 
for 12.5177Ξ 

https://t.co/SDb15VqfAg"
417,4a231d60-72d1-11ed-b8da-5d69ef677c98,0xwikudew,2022-12-03 05:28:43, 597,Indonesia, 0, 4877, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
418,4ddeece1-72d1-11ed-b8da-5d69ef677c98,0x369win,2022-12-03 05:26:42, 74,extreme luck, 0, 4877, Twitter Web App," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
419,5482e838-72d1-11ed-b8da-5d69ef677c98,03DANDELIONS,2022-12-03 05:20:58, 182,Banten, Indonesia, 0, 4880, Twitter for Android
420,4299cb26-72d1-11ed-b8da-5d69ef677c98,riegokw,2022-12-03 05:34:15, 258,read my 📌, 0, 4876, Twitter for iPhone," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
421,4a2f5262-72d1-11ed-b8da-5d69ef677c98,RgSmouf,2022-12-03 05:27:42, 4,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
422,4295d382-72d1-11ed-b8da-5d69ef677c98,LLikeseni,2022-12-03 05:35:24, 1,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
423,4650b8a8-72d1-11ed-b8da-5d69ef677c98,Simsing55,2022-12-03 05:30:59, 3,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
424,4ddf13f1-72d1-11ed-b8da-5d69ef677c98,Eric22836555,2022-12-03 05:26:41, 16,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
425,4299a411-72d1-11ed-b8da-5d69ef677c98,RareApepeYCBot,2022-12-03 05:34:26, 1394,NA, 0, 0, NFTBots.xyz," Rare Apepe #5562 was purchased for 0.3 ETH
#RAYC
https://t.co/symhWJwmWm https://t.co/4spUN25bxQ"
426,3b64b360-72d1-11ed-b8da-5d69ef677c98,girl_futuristic,2022-12-03 05:43:26, 227,NA, 2, 0, Twitter Web App, Look what I found! mystical #7 collectible https://t.co/VbuPV1uLRq #rarible #ethereum #nonfungible #digitalasset #nft via @rarible
427,46506a83-72d1-11ed-b8da-5d69ef677c98,boredapebot,2022-12-03 05:31:22, 87745,NA, 5, 1, Bored Ape Bot," Ape #532 was purchased for 66.5 ETH 
 https://t.co/y0lExNkKb6 https://t.co/YRoOhJqLnc"
428,3b641722-72d1-11ed-b8da-5d69ef677c98,WarWolvesArmy1,2022-12-03 05:43:27, 5144,NA, 2, 0, Twitter Web App," Our angry gentleman warrior in now available on opensea with his swords.
https://t.co/aoDD06UPaK

#NFT #NFTRelease… https://t.co/o9lBpY0lNQ"
429,548be8f2-72d1-11ed-b8da-5d69ef677c98,aoci_leon,2022-12-03 05:20:13, 9,NA, 0, 52354, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
430,3b64b361-72d1-11ed-b8da-5d69ef677c98,NickyGee44,2022-12-03 05:43:26, 64312,Canada, 0, 8, Twitter Web App," RT @snounsdao: Our members showed up in Miami at the @DeGodsNFT event. 

@snounsdao is going to be the bridge between @ethereum &amp; @solana…"
431,548c0ff2-72d1-11ed-b8da-5d69ef677c98,alinda_glory,2022-12-03 05:20:06, 5,NA, 0, 52354, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
432,543d0594-72d1-11ed-b8da-5d69ef677c98,AshishBassi6,2022-12-03 05:22:01, 52,NA, 0, 12003, Twitter for Android," RT @QuaiNetwork: Which #Web3 wallet would you like to see integrate with Quai upon mainnet launch?

Tag your favorite wallet in the comment…"
433,46591d19-72d1-11ed-b8da-5d69ef677c98,ypirdal1,2022-12-03 05:30:01, 55,İstanbul, Türkiye, 0, 602, Twitter for Android
434,4299a414-72d1-11ed-b8da-5d69ef677c98,KuuFuc,2022-12-03 05:34:23, 0,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
435,4295fa90-72d1-11ed-b8da-5d69ef677c98,willyngabo5,2022-12-03 05:35:21, 12,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
436,4de0e8b2-72d1-11ed-b8da-5d69ef677c98,mianyang318,2022-12-03 05:26:37, 10,NA, 0, 256, Twitter Web App, RT @0xAlienNFT: #0xAlien is a collection of 1
437,3b64da74-72d1-11ed-b8da-5d69ef677c98,Stevez48,2022-12-03 05:43:09, 1112,NA, 0, 16, Twitter Web App, RT @FrostyyFox: Finally grabbed my first @SpaceRiders_NFT. Excited to be part of this community. #RideWithUs #Ethereum https://t.co/TkrJvqj…
438,4de359b8-72d1-11ed-b8da-5d69ef677c98,AdebisiAdeniyi2,2022-12-03 05:26:12, 131,NA, 0, 591, Twitter Web App, RT @BrokexFi: 🔸️ Drop your BEP-20 Wallet address
439,4a2bf704-72d1-11ed-b8da-5d69ef677c98,SAYCBot,2022-12-03 05:27:59, 359,WorldWide 🌎, 2, 0, Blockchain Twitter Bot," New Smart Ape Yacht Club Official Sale!
Price: 0.01Ξ ($19.37)
Buyer: SmartDeployer
SAYC #7001
#SmartApeYC #SAYCFam… https://t.co/uXwFt36OZ8"
440,45f3a484-72d1-11ed-b8da-5d69ef677c98,HannaMiracl,2022-12-03 05:32:52, 143,NA, 0, 3, Twitter for iPhone," RT @RimKhamArt: Hello guys. I wanna introduce my new art 
‘Sandstorm Fairy’.  Her name is Ferusa.
Collection “Games of Fairies”
Price 0.05E…"
441,46591d18-72d1-11ed-b8da-5d69ef677c98,IICookieGII,2022-12-03 05:30:02, 1786,𝗨𝗦 & 𝗨𝗞, 0, 52350, Retweeter App V2, RT @odosprotocol: 🔥 New Campaign is starting on November 18
442,46594422-72d1-11ed-b8da-5d69ef677c98,lazyabhi,2022-12-03 05:30:00, 1210,Dubai, United Arab Emirates, 4, 1, Buffer
443,3efa8450-72d1-11ed-b8da-5d69ef677c98,lelahBIGWIN,2022-12-03 05:38:02, 211,NA, 0, 0, Twitter for Android, @GCryptoBen @RichQuack @Shibtoken @LunaGensArmy @NuRiFootBall_ @ethereum @solana @dogecoin @CoinMarketCap $QUACK #Crypto #NFT #NFTs
444,3b903032-72d1-11ed-b8da-5d69ef677c98,Scofield_Crypt,2022-12-03 05:40:28, 37,NA, 0, 0, Twitter for Android, @xCryptoAnarchy @saylor @OpenAI @elonmusk Ethereum is not decentralized. Is also slow and expensive
445,3eff6653-72d1-11ed-b8da-5d69ef677c98,sanjay_guddu,2022-12-03 05:36:41, 134,Madison, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
446,38d974a0-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:46:17, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #64849 bought for 1.39Ξ (1
447,3b8b9c54-72d1-11ed-b8da-5d69ef677c98,gudside_,2022-12-03 05:41:47, 163,earth, 0, 4875, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
448,463baa01-72d1-11ed-b8da-5d69ef677c98,qnftalerts,2022-12-03 05:32:42, 335,qnfthub.com, 1, 1, qNFTAlerts," New DIPSHITS state saved!

Name: Glow Boy The Clown

https://t.co/HKUhfVA6D1 https://t.co/RYjxl5Syej"
449,3b90cc74-72d1-11ed-b8da-5d69ef677c98,CryptoSamogon,2022-12-03 05:40:12, 349,NA, 0, 0, WordPress.com, This AI chatbot is either an exploiter’s dream or their nightmare https://t.co/4yJylk2NCn
450,3f011401-72d1-11ed-b8da-5d69ef677c98,oramsuresh93,2022-12-03 05:36:36, 120,Columbus, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
451,4d9f72eb-72d1-11ed-b8da-5d69ef677c98,PatrickNabaasa,2022-12-03 05:26:53, 12,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
452,5482e839-72d1-11ed-b8da-5d69ef677c98,MatthieuPumba,2022-12-03 05:20:57, 2,NA, 0, 52352, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
453,5480c552-72d1-11ed-b8da-5d69ef677c98,BukirwaJackline,2022-12-03 05:21:08, 3,NA, 0, 52352, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
454,4d9f99f5-72d1-11ed-b8da-5d69ef677c98,alfabravochar,2022-12-03 05:26:49, 39,NA, 0, 4877, Twitter for Android," RT @SlingShotOn: Fable of Balrogs (Gothmog) $GOTHMOG #GOTHMOG
@Gothmogerc

https://t.co/A9JZG33RWS
https://t.co/hv9EZsFeL6
Tokennomics
Buy/…"
455,4de0e8b6-72d1-11ed-b8da-5d69ef677c98,THECRYPTOGADZ,2022-12-03 05:26:33, 4842,Collingwood, Ontario, 0, 5, Twitter for iPhone
456,464742c6-72d1-11ed-b8da-5d69ef677c98,MbiyavangaAbel1,2022-12-03 05:31:40, 5,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
457,4646f4a7-72d1-11ed-b8da-5d69ef677c98,ErnaEer2,2022-12-03 05:31:53, 41,Kalimantan Selatan, Indonesia, 0, 4876, Twitter for Android
458,3b90cc73-72d1-11ed-b8da-5d69ef677c98,MostOddSoul,2022-12-03 05:40:13, 690,U8,Mafikeng/North-West,🇿🇦, 0, 3
459,463ce281-72d1-11ed-b8da-5d69ef677c98,_bloombot,2022-12-03 05:32:37, 1161,NA, 0, 0, NFT Sales Bot by @Sweep_init," 100.eth 🔌
received an offer💰 from NFTinitcom_4cDf 
for 14Ξ 

https://t.co/VDl0Jwr99b"
460,3efe2dd0-72d1-11ed-b8da-5d69ef677c98,SpactsL,2022-12-03 05:36:42, 121,Albany, 0, 29927, Twitter Web App, RT @alt_layer: OMG! An #OhOttie #NFT Collection is set to drop in December
461,51496811-72d1-11ed-b8da-5d69ef677c98,OKUMUPA55962376,2022-12-03 05:23:44, 4,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
462,4de359b0-72d1-11ed-b8da-5d69ef677c98,ByansiLeonard,2022-12-03 05:26:24, 10,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
463,548c0ff4-72d1-11ed-b8da-5d69ef677c98,SMudoma,2022-12-03 05:20:06, 0,Florida, 0, 52354, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
464,3ee21a54-72d1-11ed-b8da-5d69ef677c98,JeremyHerbst1,2022-12-03 05:39:43, 1338,Hudson Valley, NY, 0, 14, Twitter for iPhone
465,51498f24-72d1-11ed-b8da-5d69ef677c98,BlockchainnewsR,2022-12-03 05:23:25, 347,Romania, 0, 12, Twitter Web App," RT @Bored_lion_nft: Free #NFT giveaway 🎁

Drop your $ETH address

Follow me&amp; RT❤❤❤

#NFTGiveaways #NFTs #NFT #NFTMarketplace #ETH #Ethereum…"
466,38db9780-72d1-11ed-b8da-5d69ef677c98,metadatabot,2022-12-03 05:46:12, 217,NA, 0, 0, metaverse wa bot, 🚨 Otherdeed #62296 bought for 1.29 WETH (1
467,51498f30-72d1-11ed-b8da-5d69ef677c98,17FilipCermak,2022-12-03 05:23:14, 0,NA, 0, 0, Twitter Web App, @GCryptoBen @Shibtoken @LunaGensArmy @NuRiFootBall_ @RichQuack @ethereum @solana @dogecoin @CoinMarketCap Test new things!
468,428f6ae5-72d1-11ed-b8da-5d69ef677c98,TebandekePaul2,2022-12-03 05:36:00, 8,NA, 0, 52350, Twitter Web App, RT @odosprotocol: 🔥 New Campaign is starting on November 18
